transaction_id,account_id,amount,transaction_type,date
1875,115,-370.76,payment,2026-03-14 09:36:26.105559
1876,260,1229.75,payment,2025-06-22 09:36:26.105573
1877,146,1515.8,transfer,2025-06-22 09:36:26.105586
1878,139,1638.44,withdrawal,2026-01-07 09:36:26.105598
1879,228,1711.76,withdrawal,2025-07-24 09:36:26.105610
1880,218,-183.47,withdrawal,2026-02-12 09:36:26.105623
1881,194,-130.31,withdrawal,2026-02-11 09:36:26.105636
1882,71,-424.86,transfer,2025-07-04 09:36:26.105648
1883,17,-1740.43,withdrawal,2025-07-29 09:36:26.105660
1884,268,-387.24,transfer,2026-01-03 09:36:26.105673
1885,113,-290.9,transfer,2025-10-05 09:36:26.105685
1886,137,-852.75,withdrawal,2026-01-02 09:36:26.105698
1887,150,-0.87,transfer,2025-07-21 09:36:26.105710
1888,239,-1950.32,payment,2026-04-07 09:36:26.105723
1889,203,-1443.16,transfer,2026-05-07 09:36:26.105735
1890,214,349.12,transfer,2025-06-24 09:36:26.105747
1891,57,885.77,payment,2026-03-28 09:36:26.105760
1892,241,-1677.03,transfer,2026-01-30 09:36:26.105773
1893,11,313.55,payment,2026-03-23 09:36:26.105786
1894,154,-699.01,withdrawal,2026-03-22 09:36:26.105799
1895,272,633.79,transfer,2025-08-05 09:36:26.105812
1896,280,381.68,withdrawal,2025-09-12 09:36:26.105824
1897,84,-482.74,withdrawal,2025-06-19 09:36:26.105838
1898,300,398.04,transfer,2025-09-12 09:36:26.105851
1899,258,367.54,payment,2025-09-08 09:36:26.105864
1900,180,-48.86,payment,2026-03-02 09:36:26.105877
1901,13,419.63,payment,2026-02-10 09:36:26.105890
1902,125,-26.58,withdrawal,2025-10-07 09:36:26.105902
1903,84,-1368.86,payment,2026-01-28 09:36:26.105914
1904,107,1846.15,payment,2025-09-07 09:36:26.105927
1905,11,80.67,transfer,2026-03-25 09:36:26.105942
1906,53,-826.13,withdrawal,2026-04-15 09:36:26.105954
1907,170,-1224.36,payment,2025-06-29 09:36:26.105966
1908,57,1275.75,withdrawal,2026-04-30 09:36:26.105979
1909,253,860.98,withdrawal,2025-09-14 09:36:26.105992
1910,56,-253.06,withdrawal,2026-02-28 09:36:26.106004
1911,122,-736.79,payment,2025-07-13 09:36:26.106017
1912,118,1361.08,payment,2025-06-19 09:36:26.106029
1913,72,-1015.78,transfer,2026-05-04 09:36:26.106041
1914,299,-764.38,withdrawal,2025-06-19 09:36:26.106054
1915,48,-548.85,payment,2025-12-08 09:36:26.106066
1916,279,-88.97,transfer,2026-05-21 09:36:26.106079
1917,291,1841.3,payment,2025-07-29 09:36:26.106092
1918,14,-1052.11,payment,2025-09-27 09:36:26.106104
1919,291,539.96,transfer,2025-09-08 09:36:26.106117
1920,179,-1835.43,transfer,2026-04-25 09:36:26.106129
1921,245,290.4,withdrawal,2026-01-11 09:36:26.106142
1922,268,705.21,transfer,2026-02-26 09:36:26.106155
1923,172,-1625.11,withdrawal,2025-09-09 09:36:26.106167
1924,56,-1681.18,transfer,2026-01-14 09:36:26.106180
1925,288,-1229.55,transfer,2026-01-17 09:36:26.106193
1926,298,1866.8,transfer,2025-10-05 09:36:26.106205
1927,23,1508.19,withdrawal,2025-05-23 09:36:26.106218
1928,21,-979.32,payment,2026-05-12 09:36:26.106231
1929,258,365.32,withdrawal,2026-01-25 09:36:26.106246
1930,228,358.42,transfer,2025-08-30 09:36:26.106259
1931,9,828.69,transfer,2025-10-06 09:36:26.106272
1932,78,-496.88,transfer,2025-09-26 09:36:26.106284
1933,115,-1961.88,payment,2026-04-03 09:36:26.106298
1934,4,1811.3,withdrawal,2025-07-07 09:36:26.106311
1935,183,-1688.37,payment,2026-03-04 09:36:26.106323
1936,107,1210.09,payment,2025-11-09 09:36:26.106336
1937,164,-655.27,withdrawal,2025-10-10 09:36:26.106348
1938,119,-1803.21,transfer,2025-06-21 09:36:26.106362
1939,292,1456.74,withdrawal,2025-06-12 09:36:26.106375
1940,299,-1270.26,payment,2026-01-08 09:36:26.106387
1941,282,-1155.59,transfer,2025-10-26 09:36:26.106400
1942,212,-1999.11,transfer,2026-03-19 09:36:26.106413
1943,116,-145.44,transfer,2026-03-26 09:36:26.106425
1944,275,1.58,transfer,2026-01-11 09:36:26.106437
1945,102,502.46,withdrawal,2026-01-10 09:36:26.106450
1946,210,-1549.82,payment,2025-07-21 09:36:26.106463
1947,138,-348.39,withdrawal,2025-08-18 09:36:26.106476
1948,147,1360.05,transfer,2026-04-02 09:36:26.106490
1949,162,-640.49,withdrawal,2025-05-23 09:36:26.106503
1950,229,-1780.15,transfer,2025-11-11 09:36:26.106515
1951,129,1598.77,withdrawal,2025-12-27 09:36:26.106528
1952,210,-1308.93,transfer,2025-06-09 09:36:26.106540
1953,262,356.89,transfer,2026-03-06 09:36:26.106553
1954,276,-705.94,payment,2026-01-14 09:36:26.106566
1955,257,1810.98,payment,2025-10-17 09:36:26.106578
1956,122,-190.86,transfer,2025-05-24 09:36:26.106591
1957,224,-995.36,transfer,2025-08-18 09:36:26.106604
1958,152,-50.23,transfer,2025-09-26 09:36:26.106616
1959,25,221.04,transfer,2026-03-28 09:36:26.106629
1960,66,1498.03,payment,2025-12-27 09:36:26.106642
1961,262,772.54,withdrawal,2025-08-22 09:36:26.106657
1962,113,401.82,transfer,2025-10-17 09:36:26.106669
1963,132,-1158.49,payment,2025-08-27 09:36:26.106682
1964,207,1887.77,payment,2025-12-03 09:36:26.106694
1965,133,-1937.71,transfer,2025-07-10 09:36:26.106707
1966,46,1323.87,transfer,2025-06-09 09:36:26.106720
1967,198,-663.28,payment,2026-02-02 09:36:26.106733
1968,20,-348.91,transfer,2025-12-22 09:36:26.106747
1969,238,-1177.34,payment,2026-01-08 09:36:26.106760
1970,42,132.85,withdrawal,2025-09-11 09:36:26.106773
1971,240,-941.51,transfer,2025-07-12 09:36:26.106786
1972,277,1552.43,payment,2026-03-12 09:36:26.106798
1973,219,-468.9,payment,2026-04-16 09:36:26.106811
1974,278,1271.37,withdrawal,2026-03-25 09:36:26.106824
1975,168,-420.28,transfer,2025-08-12 09:36:26.106837
1976,47,-1723.21,withdrawal,2026-05-17 09:36:26.106849
1977,67,888.23,transfer,2025-10-23 09:36:26.106861
1978,8,-1005.04,transfer,2025-07-17 09:36:26.106874
1979,263,1235.52,payment,2025-08-15 09:36:26.106887
1980,256,-1205.09,payment,2026-03-20 09:36:26.106900
1981,88,-1684.2,transfer,2025-06-28 09:36:26.106913
1982,72,-1855.27,payment,2026-02-18 09:36:26.106926
1983,180,591.18,withdrawal,2025-08-09 09:36:26.106939
1984,231,-1091.61,payment,2026-03-15 09:36:26.106952
1985,45,1985.21,payment,2025-11-06 09:36:26.106964
1986,127,733.86,withdrawal,2025-06-27 09:36:26.106977
1987,14,-1148.88,withdrawal,2025-10-13 09:36:26.106989
1988,86,1465.62,payment,2026-05-08 09:36:26.107002
1989,121,442.4,transfer,2025-08-02 09:36:26.107014
1990,174,-470.05,payment,2026-05-05 09:36:26.107029
1991,152,419.77,payment,2026-04-11 09:36:26.107042
1992,2,-788.49,withdrawal,2025-09-07 09:36:26.107055
1993,105,1818.61,withdrawal,2025-08-07 09:36:26.107068
1994,254,-798.94,payment,2025-06-17 09:36:26.107081
1995,102,-687.68,transfer,2025-07-31 09:36:26.107093
1996,240,1895.16,withdrawal,2025-12-24 09:36:26.107107
1997,217,-124.27,transfer,2026-03-23 09:36:26.107160
1998,193,-215.01,withdrawal,2026-01-01 09:36:26.107175
1999,284,257.91,transfer,2026-01-18 09:36:26.107189
2000,243,626.53,withdrawal,2026-02-10 09:36:26.107203
